Price,Close,High,Low,Open,Volume,MA50,MA200
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2006-07-05,1270.9100341796875,1280.050048828125,1265.9100341796875,1280.050048828125,2165070000,1274.5715942382812,1262.7274505615235
2006-07-06,1274.0799560546875,1278.3199462890625,1270.5799560546875,1270.5799560546875,2009160000,1274.0183935546875,1262.9427502441406
2006-07-07,1265.47998046875,1275.3800048828125,1263.1300048828125,1274.0799560546875,1988150000,1273.2197924804686,1263.1634503173827
2006-07-10,1267.3399658203125,1274.06005859375,1264.4599609375,1265.4599609375,1854590000,1272.3721923828125,1263.449150390625
2006-07-11,1272.4300537109375,1273.6400146484375,1259.6500244140625,1267.260009765625,2310850000,1271.60859375,1263.7382006835937
2006-07-12,1258.5999755859375,1273.31005859375,1257.2900390625,1272.3900146484375,2250450000,1270.6767944335938,1263.9547503662109
2006-07-13,1242.280029296875,1258.5799560546875,1241.4300537109375,1258.5799560546875,2545760000,1269.2581958007813,1264.0880004882813
2006-07-14,1236.199951171875,1242.699951171875,1228.449951171875,1242.2900390625,2467120000,1267.819794921875,1264.1907000732422
2006-07-17,1234.489990234375,1240.0699462890625,1231.489990234375,1236.199951171875,2146410000,1266.2645947265626,1264.2786999511718
2006-07-18,1236.8599853515625,1239.8599853515625,1224.5400390625,1234.47998046875,2481750000,1264.4865942382812,1264.324599609375
2006-07-19,1259.81005859375,1261.81005859375,1236.739990234375,1236.739990234375,2701980000,1263.1895947265625,1264.479599609375
2006-07-20,1249.1300048828125,1262.56005859375,1249.1300048828125,1259.81005859375,2345580000,1261.66939453125,1264.5917498779297
2006-07-21,1240.2900390625,1250.9599609375,1238.719970703125,1249.1199951171875,2704090000,1260.0181958007813,1264.7208502197266
2006-07-24,1260.9100341796875,1262.5,1240.25,1240.25,2312720000,1259.1179956054686,1265.0434503173828
2006-07-25,1268.8800048828125,1272.3900146484375,1257.18994140625,1260.9100341796875,2563930000,1258.6707958984375,1265.430400390625
2006-07-26,1268.4000244140625,1273.8900146484375,1261.93994140625,1268.8699951171875,2667710000,1258.1487963867187,1265.792900390625
2006-07-27,1263.199951171875,1275.8499755859375,1261.9200439453125,1268.199951171875,2776710000,1257.5711962890625,1266.1722503662108
2006-07-28,1278.550048828125,1280.4200439453125,1263.1500244140625,1263.1500244140625,2480420000,1257.7357983398438,1266.6406506347657
2006-07-31,1276.6600341796875,1278.6600341796875,1274.31005859375,1278.530029296875,2461300000,1258.0327978515625,1267.1355505371093
2006-08-01,1270.9200439453125,1278.6600341796875,1265.7099609375,1278.530029296875,2527690000,1258.1105981445312,1267.6059509277343
2006-08-02,1277.4100341796875,1283.4200439453125,1270.72998046875,1270.72998046875,2610750000,1258.4173999023437,1268.0601513671875
2006-08-03,1280.27001953125,1283.9599609375,1271.25,1278.219970703125,2728440000,1258.891201171875,1268.511001586914
2006-08-04,1279.3599853515625,1292.9200439453125,1273.8199462890625,1280.260009765625,2530970000,1259.307001953125,1269.0171014404298
2006-08-07,1275.77001953125,1279.31005859375,1273.0,1279.31005859375,2045660000,1259.3648022460939,1269.4171514892578
2006-08-08,1271.47998046875,1282.75,1268.3699951171875,1275.6700439453125,2457840000,1259.191201171875,1269.885551147461
2006-08-09,1265.949951171875,1283.739990234375,1264.72998046875,1271.1300048828125,2555180000,1259.3128002929689,1270.3173510742188
2006-08-10,1271.81005859375,1272.550048828125,1261.300048828125,1265.719970703125,2402190000,1259.3472021484374,1270.6795013427734
2006-08-11,1266.739990234375,1271.6400146484375,1262.0799560546875,1271.6400146484375,2004540000,1258.967802734375,1271.0305010986328
2006-08-14,1268.2099609375,1278.9000244140625,1266.6700439453125,1266.6700439453125,2118020000,1258.5676025390626,1271.4146508789063
2006-08-15,1285.5799560546875,1286.22998046875,1268.18994140625,1268.18994140625,2334100000,1258.9734008789062,1271.9480505371093
2006-08-16,1295.4300537109375,1296.2099609375,1285.27001953125,1285.27001953125,2554570000,1259.6050024414062,1272.4331506347655
2006-08-17,1297.47998046875,1300.780029296875,1292.7099609375,1295.3699951171875,2458340000,1260.4316015625,1272.8855004882812
2006-08-18,1302.300048828125,1302.300048828125,1293.5699462890625,1297.47998046875,2033910000,1261.3190014648437,1273.3832006835937
2006-08-21,1297.52001953125,1302.300048828125,1295.510009765625,1302.300048828125,1759240000,1262.2234008789062,1273.7970007324218
2006-08-22,1298.8199462890625,1302.489990234375,1294.43994140625,1297.52001953125,1908740000,1263.4510009765625,1274.191400756836
2006-08-23,1292.989990234375,1301.5,1289.8199462890625,1298.72998046875,1893670000,1264.837001953125,1274.5556506347657
2006-08-24,1296.06005859375,1297.22998046875,1291.4000244140625,1292.969970703125,1930320000,1266.15740234375,1274.9219006347657
2006-08-25,1295.0899658203125,1298.8800048828125,1292.3900146484375,1295.9200439453125,1667580000,1266.9360009765626,1275.3044006347657
2006-08-28,1301.780029296875,1305.02001953125,1293.969970703125,1295.0899658203125,1834920000,1267.94080078125,1275.7100506591796
2006-08-29,1304.280029296875,1305.02001953125,1295.2900390625,1301.5699462890625,2093720000,1269.2238012695314,1276.0766510009767
2006-08-30,1305.3699951171875,1306.739990234375,1302.1500244140625,1303.699951171875,2060690000,1270.5288012695312,1276.4299011230469
2006-08-31,1303.8199462890625,1306.1099853515625,1302.449951171875,1304.25,1974540000,1271.561201171875,1276.780200805664
2006-09-01,1311.010009765625,1312.030029296875,1303.800048828125,1303.800048828125,1800520000,1272.8694018554688,1277.190200805664
2006-09-05,1313.25,1314.6700439453125,1308.8199462890625,1310.93994140625,2114480000,1274.2444018554688,1277.6004010009765
2006-09-06,1300.260009765625,1313.0400390625,1299.280029296875,1313.0400390625,2329870000,1275.2384008789063,1277.887700805664
2006-09-07,1294.02001953125,1301.25,1292.1300048828125,1300.2099609375,2325850000,1276.3348022460937,1278.116450805664
2006-09-08,1298.9200439453125,1300.1400146484375,1294.02001953125,1294.02001953125,2132890000,1277.393203125,1278.3368011474608
2006-09-11,1299.5400390625,1302.3599853515625,1290.9300537109375,1298.8599853515625,2506430000,1277.9266040039063,1278.5283514404298
2006-09-12,1313.0,1314.280029296875,1299.530029296875,1299.530029296875,2791580000,1278.7826049804687,1278.7653015136718
2006-09-13,1318.0699462890625,1319.9200439453125,1311.1199951171875,1312.739990234375,2597220000,1279.540205078125,1279.0144012451171
2006-09-14,1316.280029296875,1318.0,1313.25,1318.0,2351220000,1280.4476049804687,1279.308501586914
2006-09-15,1319.6600341796875,1324.6500244140625,1316.280029296875,1316.280029296875,3198030000,1281.3592065429686,1279.6194018554688
2006-09-18,1321.1800537109375,1324.8699951171875,1318.1600341796875,1319.8499755859375,2325080000,1282.4732080078124,1279.9779022216796
2006-09-19,1317.6400146484375,1322.0400390625,1312.1700439453125,1321.1700439453125,2390850000,1283.479208984375,1280.2427520751953
2006-09-20,1325.1800537109375,1328.530029296875,1318.280029296875,1318.280029296875,2543070000,1284.534208984375,1280.5432525634765
2006-09-21,1318.030029296875,1328.18994140625,1315.449951171875,1324.8900146484375,2627440000,1285.7228100585937,1280.8229528808595
2006-09-22,1314.780029296875,1318.030029296875,1310.93994140625,1318.030029296875,2162880000,1287.1728100585938,1281.0783532714843
2006-09-25,1326.3699951171875,1329.3499755859375,1311.5799560546875,1314.780029296875,2710240000,1288.9762109375,1281.4233532714843
2006-09-26,1336.3499755859375,1336.5999755859375,1325.300048828125,1326.3499755859375,2673350000,1291.0134106445312,1281.8259033203126
2006-09-27,1336.5899658203125,1340.0799560546875,1333.5400390625,1336.1199951171875,2749190000,1293.0080102539061,1282.2120031738282
2006-09-28,1338.8800048828125,1340.280029296875,1333.75,1336.56005859375,2397820000,1294.5894091796874,1282.6042529296874
2006-09-29,1335.8499755859375,1339.8800048828125,1335.6400146484375,1339.1500244140625,2273430000,1296.32380859375,1282.9463525390624
2006-10-02,1331.3199462890625,1338.5400390625,1330.280029296875,1335.8199462890625,2154480000,1298.1444067382813,1283.239252319336
2006-10-03,1334.1099853515625,1338.31005859375,1327.0999755859375,1331.3199462890625,2682690000,1299.6084057617188,1283.5551025390625
2006-10-04,1350.199951171875,1350.199951171875,1331.47998046875,1333.81005859375,3019880000,1301.2348046875,1283.9695025634765
2006-10-05,1353.219970703125,1353.7900390625,1347.75,1349.8399658203125,2817240000,1302.9312036132812,1284.4360021972657
2006-10-06,1349.5899658203125,1353.219970703125,1344.2099609375,1353.219970703125,2523000000,1304.65900390625,1284.8858520507813
2006-10-09,1350.6600341796875,1352.68994140625,1346.550048828125,1349.5799560546875,1935170000,1306.1012036132813,1285.3252020263672
2006-10-10,1353.4200439453125,1354.22998046875,1348.5999755859375,1350.6199951171875,2376140000,1307.6364038085937,1285.7517022705078
2006-10-11,1349.949951171875,1353.969970703125,1343.5699462890625,1353.280029296875,2521000000,1309.217001953125,1286.1581518554688
2006-10-12,1362.8299560546875,1363.760009765625,1349.93994140625,1349.93994140625,2514350000,1310.925400390625,1286.6896014404297
2006-10-13,1365.6199951171875,1366.6300048828125,1360.5,1362.8199462890625,2482920000,1312.6323999023436,1287.226851196289
2006-10-16,1369.06005859375,1370.199951171875,1364.47998046875,1365.6099853515625,2305920000,1314.4264013671875,1287.8000512695312
2006-10-17,1364.050048828125,1369.050048828125,1356.8699951171875,1369.050048828125,2519620000,1316.192001953125,1288.3788513183595
2006-10-18,1365.800048828125,1372.8699951171875,1360.949951171875,1363.9300537109375,2658840000,1318.0784033203124,1288.8638513183594
2006-10-19,1366.9599609375,1368.0899658203125,1362.06005859375,1365.949951171875,2619830000,1320.098603515625,1289.3313513183593
2006-10-20,1368.5999755859375,1368.6600341796875,1362.0999755859375,1366.93994140625,2526410000,1322.0344018554688,1289.8069512939453
2006-10-23,1377.02001953125,1377.4000244140625,1363.93994140625,1368.5799560546875,2480430000,1324.2400024414062,1290.2648016357423
2006-10-24,1377.3800048828125,1377.780029296875,1372.4200439453125,1377.02001953125,2876890000,1326.4234033203124,1290.700951538086
2006-10-25,1382.219970703125,1383.6099853515625,1376.0,1377.3599853515625,2953540000,1328.3562036132812,1291.1636016845703
2006-10-26,1389.0799560546875,1389.449951171875,1379.469970703125,1382.2099609375,2793350000,1330.2292016601561,1291.638101196289
2006-10-27,1377.3399658203125,1388.8900146484375,1375.8499755859375,1388.8900146484375,2458450000,1331.8264013671876,1292.094500732422
2006-10-30,1377.9300537109375,1381.219970703125,1373.4599609375,1377.300048828125,2770440000,1333.3390014648437,1292.5461010742188
2006-10-31,1377.93994140625,1381.2099609375,1372.18994140625,1377.9300537109375,2803030000,1334.9473999023437,1293.0211505126954
2006-11-01,1367.81005859375,1381.949951171875,1366.260009765625,1377.760009765625,2821160000,1336.3272021484374,1293.4705505371094
2006-11-02,1367.3399658203125,1368.3900146484375,1362.2099609375,1367.43994140625,2646180000,1337.8142016601562,1293.8820501708985
2006-11-03,1364.300048828125,1371.6800537109375,1360.97998046875,1367.31005859375,2419730000,1339.1790014648439,1294.3961004638672
2006-11-06,1379.780029296875,1381.4000244140625,1364.27001953125,1364.27001953125,2533550000,1340.872802734375,1294.9759008789063
2006-11-07,1382.8399658203125,1388.18994140625,1379.18994140625,1379.75,2636390000,1342.4940014648437,1295.55580078125
2006-11-08,1385.719970703125,1388.6099853515625,1379.3299560546875,1382.5,2814820000,1344.1228002929688,1296.1610003662108
2006-11-09,1378.3299560546875,1388.9200439453125,1377.31005859375,1385.4300537109375,3012050000,1345.5819995117188,1296.6835003662109
2006-11-10,1380.9000244140625,1381.0400390625,1375.5999755859375,1378.3299560546875,2290200000,1347.1236010742186,1297.1694006347657
2006-11-13,1384.4200439453125,1387.6099853515625,1378.800048828125,1380.5799560546875,2386340000,1348.5918017578124,1297.665551147461
2006-11-14,1393.219970703125,1394.489990234375,1379.0699462890625,1384.3599853515625,3027480000,1350.191201171875,1298.2312512207031
2006-11-15,1396.5699462890625,1401.3499755859375,1392.1300048828125,1392.9100341796875,2831130000,1352.1173999023438,1298.801801147461
2006-11-16,1399.760009765625,1403.760009765625,1396.530029296875,1396.530029296875,2835730000,1354.2321997070312,1299.4464013671875
2006-11-17,1401.199951171875,1401.2099609375,1394.550048828125,1399.760009765625,2726100000,1356.2777978515626,1300.1322509765625
2006-11-20,1400.5,1404.3699951171875,1397.8499755859375,1401.1700439453125,2546710000,1358.2969970703125,1300.8096508789063
2006-11-21,1402.81005859375,1403.489990234375,1399.989990234375,1400.4300537109375,2597940000,1360.0931982421876,1301.5498010253907
2006-11-22,1406.0899658203125,1407.8900146484375,1402.260009765625,1402.68994140625,2237710000,1361.8535986328125,1302.252000732422
2006-11-24,1400.949951171875,1405.93994140625,1399.25,1405.93994140625,832550000,1363.5469970703125,1302.9378503417968
2006-11-27,1381.9599609375,1400.949951171875,1381.43994140625,1400.949951171875,2711210000,1364.7929956054688,1303.5127001953124
2006-11-28,1386.719970703125,1387.9100341796875,1377.8299560546875,1381.6099853515625,2639750000,1366.1037939453124,1304.1320001220704
2006-11-29,1399.47998046875,1401.1400146484375,1386.1099853515625,1386.1099853515625,2790970000,1367.7405932617187,1304.7517498779298
2006-11-30,1400.6300048828125,1406.300048828125,1393.8299560546875,1399.469970703125,4006230000,1369.2495922851563,1305.3548999023437
2006-12-01,1396.7099609375,1402.4599609375,1385.9300537109375,1400.6300048828125,2800980000,1370.8231909179688,1305.891549682617
2006-12-04,1409.1199951171875,1411.22998046875,1396.6700439453125,1396.6700439453125,2766320000,1372.709990234375,1306.5009497070312
2006-12-05,1414.760009765625,1415.27001953125,1408.780029296875,1409.0999755859375,2755700000,1374.4777905273438,1307.159599609375
2006-12-06,1412.9000244140625,1415.9300537109375,1411.050048828125,1414.4000244140625,2725280000,1376.0087915039062,1307.7607495117188
2006-12-07,1407.2900390625,1418.27001953125,1406.800048828125,1412.8599853515625,2743150000,1377.42279296875,1308.3582495117187
2006-12-08,1409.8399658203125,1414.0899658203125,1403.6700439453125,1407.27001953125,2440460000,1378.8419921875,1308.9602990722656
2006-12-11,1413.0400390625,1415.5999755859375,1408.56005859375,1409.81005859375,2289900000,1380.3857934570312,1309.5548992919921
2006-12-12,1411.56005859375,1413.780029296875,1404.75,1413.0,2738170000,1381.990595703125,1310.2093994140625
2006-12-13,1413.2099609375,1416.6400146484375,1411.050048828125,1411.3199462890625,2552260000,1383.5725952148437,1310.819249267578
2006-12-14,1425.489990234375,1427.22998046875,1413.1600341796875,1413.1600341796875,2729700000,1385.0783959960938,1311.5009991455079
2006-12-15,1427.0899658203125,1431.6300048828125,1425.47998046875,1425.47998046875,3229580000,1386.5557958984375,1312.2002990722656
2006-12-18,1422.47998046875,1431.81005859375,1420.6500244140625,1427.0799560546875,2568140000,1388.0135961914064,1312.9213989257812
2006-12-19,1425.550048828125,1428.300048828125,1414.8800048828125,1422.4200439453125,2717060000,1389.511396484375,1313.669749145508
2006-12-20,1423.530029296875,1429.050048828125,1423.510009765625,1425.510009765625,2387630000,1390.9135961914062,1314.3950494384765
2006-12-21,1418.300048828125,1426.4000244140625,1415.9000244140625,1423.199951171875,2322410000,1392.2805981445313,1315.1253997802735
2006-12-22,1410.760009765625,1418.8199462890625,1410.280029296875,1418.0999755859375,1647590000,1393.23919921875,1315.772099609375
2006-12-26,1416.9000244140625,1417.9100341796875,1410.449951171875,1410.75,1310310000,1394.2647998046875,1316.4359497070313
2006-12-27,1426.8399658203125,1427.719970703125,1416.6300048828125,1416.6300048828125,1667370000,1395.4203979492188,1317.082749633789
2006-12-28,1424.72998046875,1427.260009765625,1422.050048828125,1426.77001953125,1508570000,1396.6339965820312,1317.6912994384766
2006-12-29,1418.300048828125,1427.0,1416.8399658203125,1424.7099609375,1678200000,1397.6839965820313,1318.2561499023439
2007-01-03,1416.5999755859375,1429.4200439453125,1407.8599853515625,1418.030029296875,3429160000,1398.676796875,1318.8028997802735
2007-01-04,1418.3399658203125,1421.8399658203125,1408.4300537109375,1416.5999755859375,3004460000,1399.6715966796876,1319.3691998291015
2007-01-05,1409.7099609375,1418.3399658203125,1405.75,1418.3399658203125,2919400000,1400.3253955078126,1319.9315997314452
2007-01-08,1412.8399658203125,1414.97998046875,1403.969970703125,1409.260009765625,2763340000,1401.0345947265625,1320.4705993652344
2007-01-09,1412.1099853515625,1415.6099853515625,1405.4200439453125,1412.8399658203125,3038380000,1401.6323950195313,1321.0227990722656
2007-01-10,1414.8499755859375,1415.989990234375,1405.3199462890625,1408.699951171875,2764660000,1402.1477954101563,1321.582299194336
2007-01-11,1423.8199462890625,1427.1199951171875,1414.8399658203125,1414.8399658203125,2857870000,1403.0773950195312,1322.1933489990233
2007-01-12,1430.72998046875,1431.22998046875,1422.5799560546875,1423.8199462890625,2686480000,1404.1333935546875,1322.8808489990233
2007-01-16,1431.9000244140625,1433.9300537109375,1428.6199951171875,1430.72998046875,2599530000,1405.2125952148438,1323.5258990478515
2007-01-17,1430.6199951171875,1435.27001953125,1428.5699462890625,1431.77001953125,2690270000,1406.4687939453124,1324.1777490234374
2007-01-18,1426.3699951171875,1432.9599609375,1424.2099609375,1430.5899658203125,2822430000,1407.64939453125,1324.8352490234374
2007-01-19,1430.5,1431.5699462890625,1425.18994140625,1426.3499755859375,2777480000,1408.9733935546874,1325.4986987304687
2007-01-22,1422.949951171875,1431.3900146484375,1420.4000244140625,1430.469970703125,2540120000,1409.8367919921875,1326.0837982177734
2007-01-23,1427.989990234375,1431.3299560546875,1421.6600341796875,1422.949951171875,2975070000,1410.7397924804689,1326.6659478759766
2007-01-24,1440.1300048828125,1440.1400146484375,1427.9599609375,1427.9599609375,2783180000,1411.8279931640625,1327.3213977050782
2007-01-25,1423.9000244140625,1440.68994140625,1422.3399658203125,1440.1199951171875,2994330000,1412.73939453125,1327.9633978271484
2007-01-26,1422.1800537109375,1427.27001953125,1416.9599609375,1423.9000244140625,2626620000,1413.5649951171874,1328.5911981201173
2007-01-29,1420.6199951171875,1426.93994140625,1418.4599609375,1422.030029296875,2730480000,1414.288994140625,1329.2614483642578
2007-01-30,1428.8199462890625,1428.8199462890625,1420.6099853515625,1420.6099853515625,2706250000,1415.0009936523438,1329.9649481201172
2007-01-31,1438.239990234375,1441.6099853515625,1424.780029296875,1428.6500244140625,2976690000,1415.83439453125,1330.7105480957032
2007-02-01,1445.93994140625,1446.6400146484375,1437.9000244140625,1437.9000244140625,2914890000,1416.7579931640626,1331.5135980224609
2007-02-02,1448.3900146484375,1449.3299560546875,1444.489990234375,1445.93994140625,2569450000,1417.7017944335937,1332.2191479492187
2007-02-05,1446.989990234375,1449.3800048828125,1443.8499755859375,1448.3299560546875,2439430000,1418.6315942382812,1332.9044476318359
2007-02-06,1448.0,1450.18994140625,1443.4000244140625,1446.97998046875,2608710000,1419.5353930664062,1333.5871478271483
2007-02-07,1450.02001953125,1452.989990234375,1446.43994140625,1447.4100341796875,2618820000,1420.413994140625,1334.2808477783203
2007-02-08,1448.31005859375,1450.449951171875,1442.81005859375,1449.989990234375,2816180000,1421.3611962890625,1334.9818481445313
2007-02-09,1438.06005859375,1452.449951171875,1433.43994140625,1448.25,2951810000,1422.4831982421874,1335.6634484863282
2007-02-12,1433.3699951171875,1439.1099853515625,1431.43994140625,1438.0,2395680000,1423.4161987304688,1336.3032482910157
2007-02-13,1444.260009765625,1444.4100341796875,1433.219970703125,1433.219970703125,2652150000,1424.3117993164062,1336.9759484863282
2007-02-14,1455.300048828125,1457.6500244140625,1443.9100341796875,1443.9100341796875,2699290000,1425.4052001953125,1337.699398803711
2007-02-15,1456.81005859375,1457.969970703125,1453.18994140625,1455.1500244140625,2490920000,1426.6072021484374,1338.4574993896485
2007-02-16,1455.5400390625,1456.77001953125,1451.5699462890625,1456.77001953125,2399450000,1427.5356030273438,1339.1691497802735
2007-02-20,1459.6800537109375,1460.530029296875,1449.199951171875,1455.530029296875,2337860000,1428.43400390625,1339.926950073242
2007-02-21,1457.6300048828125,1459.5999755859375,1452.02001953125,1459.5999755859375,2606980000,1429.328603515625,1340.6538500976562
2007-02-22,1456.3800048828125,1461.5699462890625,1450.510009765625,1457.2900390625,1950770000,1430.3104028320313,1341.3069500732422
2007-02-23,1451.18994140625,1456.219970703125,1448.3599853515625,1456.219970703125,2579950000,1431.13740234375,1341.939599609375
2007-02-26,1449.3699951171875,1456.949951171875,1445.47998046875,1451.0400390625,2822170000,1431.8640014648438,1342.5607495117188
2007-02-27,1399.0400390625,1449.25,1389.4200439453125,1449.25,4065230000,1431.6136010742186,1342.9416998291015
2007-02-28,1406.8199462890625,1415.8900146484375,1396.6500244140625,1398.6400146484375,3925250000,1431.48580078125,1343.4461993408204
2007-03-01,1403.1700439453125,1409.4599609375,1380.8699951171875,1406.800048828125,3874910000,1431.0394018554687,1344.005849609375
2007-03-02,1387.1700439453125,1403.4000244140625,1386.8699951171875,1403.1600341796875,3312260000,1430.2410034179688,1344.4691998291016
2007-03-05,1374.1199951171875,1391.8599853515625,1373.969970703125,1387.1099853515625,3480520000,1429.2738037109375,1344.879400024414
2007-03-06,1395.4100341796875,1397.9000244140625,1374.06005859375,1374.06005859375,3358160000,1428.6710034179687,1345.5048504638671
2007-03-07,1391.969970703125,1401.1600341796875,1390.6400146484375,1395.02001953125,3141350000,1428.0398022460938,1346.1556500244142
2007-03-08,1401.8900146484375,1407.9300537109375,1391.8800048828125,1391.8800048828125,3014850000,1427.7116015625,1346.8299499511718
2007-03-09,1402.8399658203125,1410.1500244140625,1397.300048828125,1401.8900146484375,2623050000,1427.5532006835938,1347.5338000488282
2007-03-12,1406.5999755859375,1409.3399658203125,1398.4000244140625,1402.800048828125,2664000000,1427.3471997070312,1348.2839001464845
2007-03-13,1377.949951171875,1406.22998046875,1377.7099609375,1406.22998046875,3485570000,1426.3693994140624,1348.8808001708985
2007-03-14,1387.1700439453125,1388.0899658203125,1363.97998046875,1377.8599853515625,3758350000,1425.6182006835938,1349.452250366211
2007-03-15,1392.280029296875,1395.72998046875,1385.1600341796875,1387.1099853515625,2821900000,1425.0978002929687,1350.0128503417968
2007-03-16,1386.949951171875,1397.510009765625,1383.6300048828125,1392.280029296875,3393640000,1424.5047998046875,1350.6482501220703
2007-03-19,1402.06005859375,1403.199951171875,1386.949951171875,1386.949951171875,2777180000,1424.1792016601562,1351.3081005859376
2007-03-20,1410.93994140625,1411.530029296875,1400.699951171875,1402.0400390625,2795940000,1424.2038012695311,1351.9342504882814
2007-03-21,1435.0400390625,1437.77001953125,1409.75,1410.9200439453125,3184770000,1424.647802734375,1352.6683508300782
2007-03-22,1434.5400390625,1437.6600341796875,1429.8800048828125,1435.0400390625,3129970000,1425.0964038085938,1353.514600830078
2007-03-23,1436.1099853515625,1438.8900146484375,1433.2099609375,1434.5400390625,2619020000,1425.5216040039063,1354.3759008789064
2007-03-26,1437.5,1437.6500244140625,1423.280029296875,1436.1099853515625,2754660000,1425.795205078125,1355.282650756836
2007-03-27,1428.6099853515625,1437.489990234375,1425.5400390625,1437.489990234375,2673040000,1425.7528051757813,1356.136050415039
2007-03-28,1417.22998046875,1428.3499755859375,1414.0699462890625,1428.3499755859375,3000440000,1425.459404296875,1356.9607000732422
2007-03-29,1422.530029296875,1426.239990234375,1413.27001953125,1417.1700439453125,2854710000,1425.2976049804688,1357.8861505126954
2007-03-30,1420.8599853515625,1429.219970703125,1408.9000244140625,1422.52001953125,2903960000,1425.1874047851563,1358.8720007324218
2007-04-02,1424.550048828125,1425.489990234375,1416.3699951171875,1420.8299560546875,2875880000,1425.0684057617189,1359.84455078125
2007-04-03,1437.77001953125,1440.5699462890625,1424.27001953125,1424.27001953125,2921760000,1425.3648071289062,1360.7526007080078
2007-04-04,1439.3699951171875,1440.1600341796875,1435.0799560546875,1437.75,2616320000,1425.5924072265625,1361.6917504882813
2007-04-05,1443.760009765625,1444.8800048828125,1436.6700439453125,1438.93994140625,2357230000,1425.6650073242188,1362.7099005126954
2007-04-09,1444.6099853515625,1448.0999755859375,1443.280029296875,1443.77001953125,2349410000,1426.0792065429687,1363.732350463867
2007-04-10,1448.3900146484375,1448.72998046875,1443.989990234375,1444.5799560546875,2510110000,1426.6034057617187,1364.71330078125
2007-04-11,1438.8699951171875,1448.3900146484375,1436.1500244140625,1448.22998046875,2950190000,1426.9684057617187,1365.6796508789062
2007-04-12,1447.800048828125,1448.02001953125,1433.9100341796875,1438.8699951171875,2770570000,1427.3480078125,1366.6961511230468
2007-04-13,1452.8499755859375,1453.1099853515625,1444.1500244140625,1447.800048828125,2690020000,1427.6402075195313,1367.7076007080077
2007-04-16,1468.3299560546875,1468.6199951171875,1452.8399658203125,1452.8399658203125,2870140000,1428.0880078125,1368.8532507324219
2007-04-17,1471.47998046875,1474.3499755859375,1467.1500244140625,1468.469970703125,2920570000,1428.5498071289062,1369.9806506347657
2007-04-18,1472.5,1476.5699462890625,1466.4100341796875,1471.469970703125,2971330000,1429.0600073242188,1370.9788006591798
2007-04-19,1470.72998046875,1474.22998046875,1464.469970703125,1472.47998046875,2913610000,1429.5146069335938,1371.981450805664
2007-04-20,1484.3499755859375,1484.739990234375,1470.68994140625,1470.68994140625,3329940000,1430.2012060546874,1373.0022509765624
2007-04-23,1480.9300537109375,1487.3199462890625,1480.18994140625,1484.3299560546875,2575020000,1430.8536059570313,1374.0523510742187
2007-04-24,1480.4100341796875,1483.8199462890625,1473.739990234375,1480.9300537109375,3119750000,1431.70060546875,1375.0840014648438
2007-04-25,1495.4200439453125,1496.5899658203125,1480.280029296875,1480.280029296875,3252590000,1432.9416064453126,1376.2337017822265
2007-04-26,1494.25,1498.02001953125,1491.1700439453125,1495.27001953125,3211800000,1433.94140625,1377.368251953125
2007-04-27,1494.0699462890625,1497.3199462890625,1488.6700439453125,1494.2099609375,2732810000,1434.7168041992188,1378.4764514160156
2007-04-30,1482.3699951171875,1497.1600341796875,1482.2900390625,1494.0699462890625,3093420000,1435.2280029296876,1379.595301513672
2007-05-01,1486.300048828125,1487.27001953125,1476.699951171875,1482.3699951171875,3400350000,1435.843203125,1380.815401611328
2007-05-02,1495.9200439453125,1499.0999755859375,1486.1300048828125,1486.1300048828125,3189800000,1436.5680029296875,1382.1140020751952
2007-05-03,1502.3900146484375,1503.3399658203125,1495.56005859375,1495.56005859375,3007970000,1437.463203125,1383.4535021972656
2007-05-04,1505.6199951171875,1510.3399658203125,1501.800048828125,1502.3499755859375,2761930000,1438.4480029296874,1384.7973022460938
2007-05-07,1509.47998046875,1511.0,1505.5400390625,1505.5699462890625,2545090000,1439.6138037109374,1386.0456518554688
2007-05-08,1507.719970703125,1509.3599853515625,1500.6600341796875,1509.3599853515625,2795720000,1440.7808032226562,1387.3386016845702
2007-05-09,1512.5799560546875,1513.800048828125,1503.77001953125,1507.3199462890625,2935550000,1443.0516015625,1388.7000512695313
2007-05-10,1491.469970703125,1512.3299560546875,1491.4200439453125,1512.3299560546875,3031240000,1444.7446020507812,1389.8528509521484
2007-05-11,1505.8499755859375,1506.239990234375,1491.469970703125,1491.469970703125,2720780000,1446.7982006835937,1391.0377008056641
2007-05-14,1503.1500244140625,1510.9000244140625,1498.3399658203125,1505.760009765625,2776130000,1449.1178002929687,1392.211450805664
2007-05-15,1501.18994140625,1514.8299560546875,1500.4300537109375,1503.1099853515625,3071020000,1451.65919921875,1393.401400756836
2007-05-16,1514.1400146484375,1514.1500244140625,1500.75,1500.75,2915350000,1454.033798828125,1394.5793505859374
2007-05-17,1512.75,1517.1400146484375,1509.2900390625,1514.010009765625,2868640000,1456.4493994140626,1395.759800415039
2007-05-18,1522.75,1522.75,1512.739990234375,1512.739990234375,2959050000,1458.8665991210937,1397.0189501953125
2007-05-21,1525.0999755859375,1529.8699951171875,1522.7099609375,1522.75,3465360000,1461.3117993164062,1398.2573999023436
